378,430,17,29
380,429,17,29
382,428,17,29
384,427,17,29
386,426,17,29
388,425,17,29
390,424,17,29
392,423,17,29
394,422,17,29
396,421,17,29
398,420,17,29
400,419,17,29
402,418,17,29
404,417,17,29
406,416,17,29
408,415,17,29
410,414,17,29
412,413,17,29
414,412,17,29
416,411,17,29
418,410,17,29
420,409,17,29
422,408,17,29
424,407,17,29
426,406,17,30
428,405,17,30
430,404,17,30
432,403,17,30
435,402,16,30
437,401,17,30
439,400,17,30
441,399,17,30
444,398,16,30
446,397,16,30
448,396,17,30
450,395,17,30
453,394,16,30
455,393,16,30
457,392,17,30
459,391,17,30
462,390,16,30
464,389,16,30
466,388,16,30
468,387,17,30
471,386,16,30
473,385,16,30
475,384,16,30
478,384,16,30
480,383,16,30
482,383,16,30
485,383,15,30
487,383,16,30
489,383,16,30
492,383,15,30
494,383,15,30
496,383,16,30
499,383,15,30
501,383,15,30
503,383,15,30
506,383,15,30
508,383,15,30
510,383,15,30
512,383,15,30
514,383,15,30
516,383,15,30
518,383,15,30
521,383,15,30
523,383,15,30
525,383,15,30
527,383,15,30
529,383,15,30
531,383,15,30
534,384,15,30
536,382,15,30
539,381,15,30
542,380,15,30
544,379,15,30
547,378,15,30
550,377,15,30
553,376,15,30
555,374,15,30
558,373,15,30
561,372,15,30
563,371,15,30
566,370,15,30
569,369,15,30
572,368,15,30
574,366,15,30
577,365,15,30
580,364,15,30
582,363,15,30
585,362,15,30
588,361,15,30
590,360,15,30
593,359,15,30
596,358,15,30
598,357,15,30
600,356,15,30
603,355,15,30
605,353,15,30
608,352,15,30
611,351,15,30
613,350,15,30
616,349,15,30
619,348,15,30
621,347,15,30
624,346,15,30
627,345,15,30
630,344,15,30
633,343,15,30
636,342,15,31
639,342,15,30
642,341,16,31
645,340,16,31
648,340,16,30
651,339,16,31
655,338,15,31
658,337,16,32
661,337,16,31
664,336,16,31
667,335,16,32
670,335,16,31
673,334,17,32
676,333,17,32
680,333,16,32
683,332,16,32
686,331,16,32
689,330,17,33
692,330,17,32
695,329,17,33
698,328,17,33
701,328,17,32
704,327,18,33
708,326,17,33
711,325,17,34
714,325,17,33
717,324,17,33
720,323,18,34
723,323,18,33
726,322,18,34
729,321,18,34
733,321,18,34
735,319,18,34
737,318,18,34
740,317,18,34
742,316,18,34
744,315,18,34
747,314,18,34
749,313,18,33
752,312,18,33
754,311,18,33
756,309,18,34
759,308,18,34
761,307,18,34
764,306,18,33
766,305,18,33
768,304,18,33
771,303,18,33
773,302,18,33
776,301,18,33
778,300,18,33
780,299,18,33
782,298,18,33
785,297,17,33
787,296,17,33
789,295,17,33
792,295,17,33
793,294,17,33
795,293,17,34
796,292,18,35
798,291,17,36
799,291,18,36
801,290,18,36
803,289,17,37
804,288,18,38
806,288,18,38
807,287,18,39
809,286,18,40
811,285,18,40
812,284,18,41
814,284,18,41
815,283,19,42
817,282,18,43
819,281,18,43
820,281,19,43
822,280,18,44
823,279,19,45
825,278,19,46
827,278,19,46
828,276,19,46
829,275,19,46
830,274,19,46
831,272,19,46
832,271,19,46
833,270,19,46
834,269,19,45
835,267,19,46
837,266,18,46
838,265,18,45
839,263,18,46
840,262,18,46
841,261,18,45
842,260,18,45
843,258,18,46
844,257,18,45
845,256,18,45
847,255,17,45
848,253,17,45
850,252,16,45
851,251,17,45
853,250,16,45
854,248,16,46
856,247,16,46
857,246,16,46
859,245,16,46
859,244,16,46
859,243,16,46
860,243,15,46
856,242,15,46
852,241,15,46
849,241,15,46
837,238,16,45
826,235,16,44
815,232,16,43
804,229,16,42
793,226,16,42
785,225,16,42
777,224,16,42
769,223,16,43
767,222,16,43
765,222,16,42
763,222,16,41
761,222,17,41
761,222,17,40
761,222,18,40
761,223,18,39
761,223,19,38
761,224,19,37
761,224,20,37
762,225,20,36
762,225,20,36
763,225,19,37
764,225,19,38
765,226,18,37
766,226,18,38
766,226,18,39
767,226,18,40
768,227,17,39
769,227,17,40
770,227,16,41
770,227,17,42
771,228,16,41
772,228,16,42
773,228,15,43
774,229,15,43
775,229,15,43
776,229,15,43
777,229,15,43
778,229,15,43
779,229,15,43
780,229,16,43
780,229,16,43
781,229,16,43
782,229,16,43
783,229,16,44
783,229,16,44
784,229,16,44
785,230,16,44
786,230,16,44
786,230,16,44
787,230,16,45
788,230,16,45
789,230,16,45
790,231,16,45
790,231,16,45
791,232,16,45
792,232,16,45
793,233,16,45
793,233,16,45
794,234,16,45
795,234,16,45
796,235,16,45
796,235,16,45
797,236,16,45
798,236,16,45
799,237,16,45
799,237,16,45
800,238,16,45
801,238,16,45
802,239,16,45
802,239,16,45
803,239,16,45
803,239,17,45
804,240,16,45
805,240,16,45
805,240,17,45
806,241,17,45
806,241,17,45
807,241,17,45
808,242,17,45
808,242,17,45
809,242,17,45
809,243,18,45
810,243,18,45
811,243,17,45
811,244,18,45
812,244,18,45
812,244,18,45
813,245,18,45
814,245,18,45
814,245,19,45
815,246,18,45
815,246,19,45
816,246,19,45
817,247,18,45
817,247,19,45
818,247,19,45
819,248,19,45
819,249,19,43
820,250,18,42
820,251,18,41
821,252,17,40
821,253,18,39
822,254,17,38
822,255,17,37
823,256,16,36
823,257,16,35
824,258,16,34
824,257,16,36
824,256,17,39
824,255,17,42
825,254,17,45
824,254,17,45
823,254,17,45
823,254,17,45
822,254,17,45
821,255,17,45
821,255,17,45
820,255,17,45
819,255,17,45
819,255,17,45
818,256,17,45
817,256,17,45
817,256,17,45
816,256,17,45
816,257,17,45
815,257,17,45
814,258,17,45
813,258,17,45
812,259,17,45
811,260,17,45
809,259,17,45
807,259,17,45
806,259,17,45
804,259,17,45
802,259,17,45
801,259,17,45
799,259,17,45
797,259,17,45
796,259,17,45
794,258,17,45
793,258,17,45
791,258,17,45
789,258,17,45
788,258,17,45
786,258,17,45
784,258,17,45
783,258,17,45
781,258,17,45
780,258,17,45
778,258,17,45
776,258,17,45
775,258,17,45
773,259,17,45
771,259,17,45
770,259,17,45
768,259,17,45
767,260,17,45
765,259,17,45
764,259,17,45
762,258,17,45
761,258,17,45
759,258,17,45
758,257,17,45
756,257,17,45
755,257,17,45
753,256,17,45
752,256,17,45
750,256,17,45
749,256,17,45
747,256,17,45
746,256,17,45
744,256,17,45
743,256,17,45
742,256,16,45
741,256,16,45
740,257,16,45
738,257,16,45
737,258,16,45
735,258,16,45
734,259,16,45
733,259,15,45
731,260,16,45
730,260,15,45
729,261,15,45
727,260,15,45
726,260,15,45
725,260,15,45
724,260,15,45
723,260,15,45
721,259,15,45
720,259,15,45
719,259,15,45
718,259,15,45
717,259,15,45
715,258,15,45
714,258,15,45
713,258,15,45
712,258,15,45
711,258,15,45
710,258,15,45
708,258,15,45
707,258,15,45
706,258,15,46
705,259,15,45
704,259,15,45
702,259,15,46
701,260,15,45
700,260,15,45
699,260,15,46
698,260,15,46
697,261,15,45
695,261,15,46
694,261,15,46
693,262,15,45
692,262,15,46
691,262,15,46
690,263,15,46
690,263,15,46
690,263,15,46
690,263,15,46
690,263,15,46
690,264,15,46
690,264,15,46
690,264,15,46
690,264,15,46
690,264,15,46
691,265,15,46
691,265,15,46
691,265,15,46
691,265,15,46
691,265,15,46
691,266,15,46
691,266,15,46
691,266,15,46
691,266,15,46
691,266,15,46
692,267,15,46
692,267,15,46
692,267,15,46
692,267,15,46
692,267,15,46
692,268,15,46
692,268,15,46
692,268,15,46
692,268,15,46
693,269,15,46
693,269,15,46
694,270,15,46
694,270,16,46
695,271,15,46
695,272,16,46
696,272,16,46
696,273,17,46
697,273,16,46
697,274,17,46
698,275,17,46
698,275,18,46
699,276,17,46
699,276,18,46
700,277,18,46
701,278,18,46
