165,500,34,43
164,501,34,43
164,502,34,43
164,503,34,43
163,504,35,43
163,505,35,43
163,506,34,42
163,507,34,42
162,508,35,42
162,509,35,42
162,510,35,42
161,511,35,42
161,512,35,42
161,513,35,42
160,514,36,42
160,515,36,42
160,516,35,42
159,517,36,42
159,518,36,42
159,519,36,42
159,521,36,41
159,522,36,41
159,523,36,41
159,524,36,41
160,525,35,41
160,526,35,41
160,527,35,41
161,529,35,41
161,529,35,41
161,530,35,41
162,531,34,41
162,532,34,41
162,533,34,41
163,534,34,41
163,534,34,41
163,535,34,41
164,536,33,41
164,537,33,41
164,538,33,41
165,539,33,41
165,539,33,41
166,539,32,41
166,539,33,41
167,540,32,41
167,540,33,41
168,540,32,41
169,541,32,41
169,541,33,41
170,542,33,41
171,542,33,41
172,543,33,41
173,543,33,41
174,544,33,41
175,544,33,41
176,545,33,41
177,545,33,41
178,545,33,41
179,545,33,41
180,545,33,41
182,545,33,41
183,545,33,41
184,545,33,41
185,545,33,41
186,545,33,41
188,545,33,41
189,545,33,41
190,545,33,41
191,546,33,41
192,546,33,41
193,547,33,41
194,547,33,41
195,548,33,41
196,548,33,41
197,549,33,41
198,549,33,41
200,550,33,41
201,550,33,41
202,550,33,41
203,550,34,41
204,550,34,41
205,550,34,41
206,550,35,41
207,550,35,41
208,550,35,41
209,550,36,41
210,550,36,41
211,550,36,41
212,550,37,41
213,550,37,41
214,550,38,42
215,549,38,42
216,549,38,42
217,548,38,42
219,548,37,42
220,548,37,41
221,547,37,42
222,547,37,41
224,547,37,41
225,546,37,42
226,546,37,42
227,546,37,42
228,546,37,42
230,546,37,43
231,546,37,43
232,546,37,43
233,546,37,43
234,546,37,43
236,546,37,44
237,545,37,45
238,545,37,45
239,545,37,45
241,545,36,45
242,545,36,45
244,545,36,45
245,545,36,45
247,545,36,45
248,545,36,45
250,545,36,45
251,545,36,45
253,545,36,45
255,545,36,45
256,545,36,45
258,545,36,45
260,545,36,45
262,545,36,44
264,545,36,44
266,545,36,44
268,545,36,44
270,545,36,44
273,545,35,44
275,545,35,44
277,545,35,44
279,545,35,44
281,545,35,44
283,545,35,44
286,545,35,44
288,545,35,44
290,545,35,44
292,545,35,44
295,545,34,44
297,545,34,45
299,545,35,45
302,546,34,44
304,546,34,44
306,546,34,45
308,546,34,45
311,546,34,45
313,546,34,45
315,546,34,46
318,547,33,45
320,547,33,45
322,547,34,45
324,547,34,46
327,547,33,46
329,547,33,46
331,547,33,46
334,548,33,46
335,548,33,46
336,548,34,46
338,549,34,45
339,549,35,46
341,549,35,46
342,550,36,45
344,550,36,46
345,551,37,45
347,551,37,45
348,551,38,46
350,552,38,45
351,552,39,45
353,553,39,45
354,553,39,45
356,553,39,45
357,553,39,45
359,553,39,45
360,553,39,45
362,553,39,45
363,553,39,45
365,553,39,45
367,553,39,45
369,553,38,45
371,553,38,45
373,553,38,45
376,554,37,45
377,554,37,45
378,554,38,45
380,554,37,45
381,554,38,45
382,555,38,45
384,555,38,45
385,555,38,45
386,555,39,45
388,555,38,45
389,556,39,45
390,556,39,45
392,556,39,45
393,556,39,45
395,557,39,45
396,557,38,45
397,557,38,45
398,558,38,45
399,558,38,45
400,559,38,45
401,559,37,45
402,560,37,45
403,560,37,45
404,560,37,45
405,561,37,45
406,561,36,45
407,562,36,45
408,562,36,45
409,563,36,45
410,563,36,45
411,564,36,45
412,564,36,45
413,564,36,45
414,565,36,45
415,565,36,45
416,565,36,45
418,566,35,45
419,566,35,45
420,567,35,45
422,568,35,45
423,568,35,45
424,569,35,45
426,570,35,45
427,570,35,45
428,570,35,45
430,571,35,45
431,571,35,45
433,572,35,45
434,572,35,45
435,572,35,45
437,573,35,45
438,573,35,45
440,574,35,45
441,574,36,45
443,574,36,45
445,575,36,45
447,575,36,45
449,576,36,45
451,576,36,45
453,577,36,45
454,577,37,45
456,578,37,45
458,578,37,45
460,579,37,45
462,579,37,45
464,580,37,45
466,580,37,45
468,581,37,45
470,582,37,45
472,582,37,45
474,582,37,45
477,583,37,45
479,583,37,45
481,583,38,45
484,584,37,45
486,584,38,45
488,584,38,45
491,585,38,45
493,585,38,45
496,586,38,45
498,586,38,45
501,586,38,45
503,587,39,44
506,587,39,45
508,587,39,45
511,588,39,44
514,588,39,45
516,588,40,45
519,589,39,44
521,589,40,44
524,589,40,45
527,590,40,44
529,590,40,44
532,590,40,45
534,591,41,44
537,591,41,44
540,592,41,44
542,592,40,44
544,592,40,44
546,592,40,45
549,592,39,45
551,592,39,45
553,593,38,45
555,593,38,45
558,593,37,46
560,593,37,46
562,593,37,46
564,594,36,46
567,594,35,46
569,594,35,46
571,594,35,47
573,594,35,47
576,595,34,47
578,595,34,47
580,595,34,47
582,596,34,47
584,596,34,47
586,596,34,47
588,597,34,47
590,597,34,47
592,597,34,47
594,597,34,47
596,597,34,47
598,597,34,47
600,597,34,47
602,597,34,47
604,597,34,47
606,597,34,47
608,597,34,47
611,597,33,47
613,597,33,47
615,597,34,47
617,597,34,47
620,597,33,47
622,597,33,47
624,597,33,47
626,597,33,47
629,597,33,47
631,596,33,47
633,596,33,47
635,595,33,47
637,595,33,47
639,595,33,47
641,594,33,47
643,594,33,47
645,593,33,47
648,593,33,47
650,593,33,47
652,592,33,47
654,592,33,47
656,591,33,47
658,591,33,47
660,591,33,47
662,590,33,47
664,590,33,47
667,590,33,47
669,589,33,47
671,589,33,47
673,588,33,48
676,588,32,48
678,588,33,47
680,587,33,48
683,587,32,48
685,587,32,48
687,586,32,49
689,586,33,48
692,586,32,48
694,585,32,49
696,585,32,49
699,585,32,49
701,584,32,49
704,584,32,49
706,584,33,49
709,584,33,49
711,584,34,48
714,584,34,48
716,584,35,48
719,584,35,48
721,583,34,48
723,583,34,48
725,583,34,48
727,583,33,48
729,583,33,48
731,583,33,48
733,583,33,48
735,582,32,49
737,582,32,49
739,582,32,49
741,582,31,49
743,582,31,49
745,582,31,49
747,582,31,49
748,582,31,49
750,582,31,49
752,582,31,49
754,582,31,49
755,582,31,49
757,582,31,49
759,583,31,49
761,583,31,49
763,583,31,49
764,583,31,49
766,583,31,49
768,583,31,49
770,583,31,49
772,584,31,49
773,584,32,49
774,584,33,49
776,585,34,48
